ID	GENERO	RENTA	EDAD	NIV_EDUC	E_CIVIL	COD_OFI	COD_COM	CIUDAD	Crédito_1	Crédito_2	Crédito_3	Crédito_4	Monto solicitado	Días de Mora	Monto Deuda Promedio	Número de meses inactivo	numero de cuotas	Aval	PAGA
760	M       	599000	43	MED     	CAS     	31	119	SANTIAGO        	0	244595	0	250000	313	0	1125	1	21	SI	PAGA
761	M       	800000	48	MED     	CAS     	138	1	ARICA           	0	437302	0	0	1048	0	0	2	30	SI	PAGA
762	F       	700000	48	MED     	CAS     	74	272	VALDIVIA        	0	227199	0	1000000	90	0	1021	1	26	NO	NO PAGA
763	F       	50000	44	TEC     	SOL     	90	326	PUNTA ARENAS    	0	0	0	0	1199	4	30182	1	29	SI	NO PAGA
764	M       	508000	32	TEC     	CAS     	15	66	VALPARAISO      	0	400000	0	0	164	14	102	1	17	NO	NO PAGA
765	M       	777000	47	UNV     	CAS     	90	94	SANTIAGO        	0	764505	0	0	198	0	0	1	32	NO	PAGA
766	M       	1380000	45	UNV     	CAS     	31	119	SANTIAGO        	0	29024	0	1000000	1259	47	2913	2	57	NO	PAGA
767	F       	880000	50	MED     	CAS     	45	80	SANTIAGO        	0	0	0	0	2548	0	307	1	19	NO	NO PAGA
768	M       	60100	46	MED     	CAS     	92	88	SANTIAGO        	0	3650000	0	0	0	20	0	1	80	NO	PAGA
769	M       	600000	52	MED     	CAS     	81	60	LA CRUZ         	0	300000	0	766926	541	0	825	2	19	NO	NO PAGA
770	F       	1900000	48	MED     	CAS     	56	135	MACHALI         	1555879	450062	0	719865	5286	0	5054	3	62	SI	NO PAGA
771	M       		37	UNV     	SOL     	15	67	VINA DEL MAR    	0	355848	0	0	1	0	0	1	25	NO	NO PAGA
772	M       	900000	39	TEC     	SOL     	25	103	SANTIAGO        	0	400000	0	0	312	0	391	1	41	NO	NO PAGA
773	F       	2500000	42	TEC     	SOL     	101	87	SANTIAGO        	0	1000000	0	31916	0	77	3297	0	80	NO	NO PAGA
774	M       	3800000	47	MED     	CAS     	59	88	SANTIAGO        	0	1619963	0	0	123	0	0	1	80	NO	NO PAGA
775	M       	500000	43	MED     	CAS     	10	5	IQUIQUE         	0	600000	0	0	0	0	212	0	14	NO	NO PAGA
776	M       	500000	44	MED     	CAS     	138	1	ARICA           	0	250000	261121	0	167	0	567	1	18	SI	PAGA
777	M       	61200	53	UNV     	CAS     	55	90	SANTIAGO        	410857	675934	4822526	3235708	5232	28	35188	2	62	NO	PAGA
778	M       	2000000	41	TEC     	CAS     	64	92	SANTIAGO        	0	1742847	0	1864651	490	55	0	1	80	NO	NO PAGA
779	M       	839000	43	MED     	CAS     	47	67	VINA DEL MAR    	0	500000	0	0	425	0	21	2	37	SI	NO PAGA
780	F       	5770000	40	TEC     	VIU     	24	105	SANTIAGO        	0	694336	0	0	111	0	0	1	39	NO	NO PAGA
781	F       	5000000	35	TEC     	SEP     	90	5	IQUIQUE         	132728	170748	0	897628	486	0	10816	1	22	NO	NO PAGA
782	F       	1500000	57	TEC     	CAS     	90	90	SANTIAGO        	0	111556	0	5971717	664	0	6095	1	69	NO	NO PAGA
783	F       	55800	41	TEC     	SOL     	90	93	SANTIAGO        	0	537583	0	0	28	0	0	1	24	SI	NO PAGA
784	M       	2000000	41	MED     	CAS     	64	92	SANTIAGO        	0	1742847	0	1864651	490	55	0	1	80	NO	NO PAGA
785	F       	680000	53	MED     	CAS     	95	316	AYSEN           	0	0	0	0	334	0	689	1	24	NO	NO PAGA
786	M       	600000	33	TEC     	CAS     	32	105	SANTIAGO        	0	249000	0	462509	1	0	1565	1	22	NO	NO PAGA
787	M       	1672000	43	MED     	CAS     	31	119	SANTIAGO        	3027553	1896287	0	4390608	3446	54	42813	1	52	NO	PAGA
788	M       	74000	44	UNV     	CAS     	90	93	SANTIAGO        	668457	52706	0	627373	2624	0	604	3	14	NO	PAGA
789	M       	500000	32	TEC     	CAS     	90	89	SANTIAGO        	1281071	0	0	0	1533	41	279	1	5	NO	NO PAGA
790	F       	439000	38	UNV     	CAS     	30	98	SANTIAGO        	0	0	0	0	651	3	0	1	12	NO	NO PAGA
791	F       	1601000	38	UNV     	CAS     	85	91	SANTIAGO        	0	64552	0	331001	401	36	8107	1	80	NO	NO PAGA
792	M       	521000	47	UNV     	CAS     	76	103	SANTIAGO        	0	-903	0	250000	255	0	255	1	19	NO	PAGA
793	F       	818000	49	MED     	CAS     	138	1	ARICA           	812869	62090	0	485200	1734	9	433	2	24	NO	PAGA
794	M       	450000	37	MED     	CAS     	47	66	VALPARAISO      	0	250000	0	0	957	0	0	1	9	NO	NO PAGA
795	F       	559000	47	UNV     	CAS     	73	93	SANTIAGO        	0	-364	0	500000	438	0	510	3	18	SI	PAGA
796	M       	557000	35	UNV     	CAS     	90	 	                	0	0	0	0	1123	20	0	1	12	NO	NO PAGA
797	M       	900000	47	MED     	CAS     	138	1	ARICA           	0	800000	0	800000	2120	0	2416	1	24	NO	PAGA
798	M       	767000	46	UNV     	CAS     	129	105	SANTIAGO        	0	-64000	0	246352	904	19	729	2	30	NO	PAGA
799	F       	600000	50	UNV     	SOL     	138	1	ARICA           	0	12495	0	426594	200	24	452	1	22	NO	PAGA
800	F       	440000	39	UNV     	CAS     	60	291	PUERTO MONTT    	0	600000	0	92424	517	0	0	2	12	NO	NO PAGA
801	M       	800000	45	TEC     	SOL     	138	1	ARICA           	0	288012	0	0	6	0	308	1	38	SI	PAGA
802	F       	7500000	31	TEC     	VIU     	82	104	SANTIAGO        	1379626	339194	0	250000	2058	0	35249	1	8	NO	NO PAGA
803	M       	72000	45	MED     	CAS     	57	112	SANTIAGO        	0	406524	2111453	681272	161	0	2936	1	35	NO	PAGA
804	F       	848000	32	TEC     	CAS     	75	79	STO DOMINGO     	0	250000	0	0	0	0	0	0	40	NO	NO PAGA
805	M       	1400000	38	MED     	CAS     	52	89	SANTIAGO        	0	700000	0	0	1004	33	1	3	60	NO	NO PAGA
806	M       	511000	50	TEC     	SOL     	138	1	ARICA           	0	123885	0	142686	0	2	552	1	20	NO	PAGA
807	F       	1620000	50	BAS     	CAS     	138	88	SANTIAGO        	0	1250000	0	0	0	48	0	0	80	SI	NO PAGA
808	F       	4920000	32	TEC     	SOL     	57	81	SANTIAGO        	0	962381	0	900000	140	36	303	1	19	SI	NO PAGA
809	M       	700000	51	UNV     	CAS     	138	1	ARICA           	1053841	873985	0	1416401	2270	0	1257	2	6	NO	PAGA
810	F       	6500000	32	MED     	CAS     	15	66	VALPARAISO      	1119922	42300	0	407675	1520	0	416	1	15	NO	NO PAGA
811	M       	60400	40	UNV     	CAS     	55	90	SANTIAGO        	1046135	48582	0	0	1444	0	0	1	15	NO	PAGA
812	F       	96300	36	MED     	SOL     	90	89	SANTIAGO        	0	800000	0	0	83	0	0	1	33	SI	NO PAGA
813	M       	1171000	53	UNV     	CAS     	27	226	CONCEPCION      	0	679475	0	0	953	0	19476	2	50	NO	PAGA
814	F       	460000	36	TEC     	SOL     	37	99	SANTIAGO        	0	500000	0	0	67	0	0	1	14	NO	NO PAGA
815	M       	1200000	47	TEC     	CAS     	19	92	SANTIAGO        	0	308970	0	1457711	985	0	15086	3	51	NO	PAGA
816	F       	7000000	36	TEC     	VIU     	96	88	SANTIAGO        	0	1300000	0	0	3140	0	161	1	44	NO	NO PAGA
817	M       	1100000	55	UNV     	CAS     	155	88	SANTIAGO        	0	900000	0	4352	816	0	515	1	46	NO	PAGA
818	M       	540000	51	TEC     	CAS     	138	1	ARICA           	0	498910	0	103769	1569	0	0	2	6	NO	PAGA
819	F       	80000	58	TEC     	SOL     	23	167	MOLINA          	0	98346	0	0	462	1	241	3	14	SI	NO PAGA
820	F       	53200	60	MED     	SOL     	15	66	VALPARAISO      	0	799335	0	221456	1260	0	438	1	10	SI	NO PAGA
821	M       	767000	46	UNV     	VIU     	129	105	SANTIAGO        	0	-64000	0	246352	904	19	729	2	30	NO	PAGA
822	F       	714000	44	TEC     	CAS     	90	5	IQUIQUE         	0	0	0	0	69	26	0	1	28	NO	NO PAGA
823	M       	77000	54	UNV     	CAS     	39	80	SANTIAGO        	712270	600000	0	400000	900	0	361	1	16	SI	PAGA
824	M       	850000	50	TEC     	CAS     	92	105	SANTIAGO        	0	108441	0	432209	1184	0	472	2	31	SI	PAGA
825	M       	73000	40	MED     	CAS     	100	85	SANTIAGO        	0	641174	9006978	0	0	0	10876	1	80	NO	PAGA
826	F       	910000	38	UNV     	CAS     	52	92	SANTIAGO        	0	390000	0	0	560	0	43	1	40	NO	NO PAGA
827	F       	57300	41	TEC     	SOL     	90	93	SANTIAGO        	0	56193	0	650000	891	0	572	3	33	SI	NO PAGA
828	M       	1387000	30	MED     	SOL     	104	88	SANTIAGO        	0	500000	0	0	3184	47	10434	2	38	NO	NO PAGA
829	M       	1600000	43	UNV     	CAS     	76	88	SANTIAGO        	0	748651	0	0	85	0	0	1	80	NO	NO PAGA
830	M       	1100000	52	MED     	CAS     	27	226	CONCEPCION      	0	453081	2183977	300000	48	0	35046	1	51	NO	PAGA
831	M       	797000	60	MED     	CAS     	149	108	SANTIAGO        	0	300000	0	181933	0	0	186	0	37	NO	NO PAGA
832	M       	700000	46	MED     	CAS     	31	119	SANTIAGO        	1053841	873985	0	1416401	2270	0	1257	2	6	NO	PAGA
833	F       	1500000	39	UNV     	CAS     	90	85	SANTIAGO        	0	-78103	0	921362	1542	0	938	3	60	NO	NO PAGA
834	F       	950000	55	UNV     	SOL     	27	226	CONCEPCION      	1557289	131239	0	119677	1771	0	0	1	30	SI	PAGA
835	M       	64000	54	UNV     	CAS     	31	119	SANTIAGO        	578464	978178	0	1000000	629	0	8035	2	13	SI	PAGA
836	F       	47300	41	TEC     	SOL     	28	93	SANTIAGO        	0	800000	4710750	0	482	13	5338	1	49	SI	NO PAGA
837	M       	58200	40	MED     	CAS     	104	85	SANTIAGO        	0	477298	0	500000	267	0	0	1	37	NO	PAGA
838	F       	80000	41	TEC     	SOL     	27	228	PENCO           	0	500000	0	0	295	0	159	1	13	SI	NO PAGA
839	M       	1691000	39	UNV     	CAS     	73	87	SANTIAGO        	0	1807694	0	0	1263	113	33436	2	80	NO	NO PAGA
840	M       	600000	40	UNV     	CAS     	27	226	CONCEPCION      	0	271097	0	0	454	0	0	1	20	NO	PAGA
841	F       	2880000	44	MED     	CAS     	52	90	SANTIAGO        	446177	166289	0	1941959	1078	37	2	1	80	NO	NO PAGA
842	F       	48100	32	TEC     	SOL     	139	88	SANTIAGO        	0	-23383	0	300000	345	0	306	1	48	SI	NO PAGA
843	M       	1474000	44	MED     	CAS     	138	1	ARICA           	0	26223	0	812605	2338	0	16887	2	51	NO	PAGA
844	M       	1270000	47	MED     	CAS     	138	1	ARICA           	1029967	1200000	0	320358	144	0	3	1	42	NO	PAGA
845	M       	6800000	30	UNV     	CAS     	55	90	SANTIAGO        	0	238233	0	250000	11	13	228	1	37	SI	PAGA
846	M       	735000	52	UNV     	SOL     	52	80	SANTIAGO        	0	800000	0	25024	1941	0	0	2	10	NO	PAGA
847	F       	1217000	29	UNV     	CAS     	49	81	SANTIAGO        	3233150	350000	2931032	0	3402	0	0	1	26	NO	NO PAGA
848	F       	89200	62	TEC     	SOL     	90	90	SANTIAGO        	0	800000	0	0	56	0	0	1	42	SI	NO PAGA
849	F       	2100000	54	MED     	CAS     	59	90	SANTIAGO        	0	891079	0	0	17	4	0	1	80	NO	NO PAGA
850	M       	80000	46	UNV     	CAS     	102	87	SANTIAGO        	0	-1638	0	300000	198	6	315	1	54	SI	PAGA
851	M       	700000	41	TEC     	CAS     	66	253	TEMUCO          	0	0	0	0	213	17	0	1	26	NO	NO PAGA
852	M       	1100000	50	MED     	CAS     	90	92	SANTIAGO        	0	285140	0	659560	1527	0	1731	2	40	NO	PAGA
853	M       	1600000	40	MED     	CAS     	59	85	SANTIAGO        	0	1039141	0	487428	544	0	323	1	80	NO	PAGA
854	F       	1536000	55	MED     	CAS     	39	84	SANTIAGO        	0	347816	0	320337	2108	0	289	3	72	NO	NO PAGA
855	M       	2420000	59	TEC     	CAS     	60	291	PUERTO MONTT    	0	39924	0	2500000	4874	0	25640	1	80	NO	NO PAGA
856	M       	8150000	43	UNV     	CAS     	83	105	SANTIAGO        	0	-23337	0	671750	3799	0	623	3	15	NO	PAGA
857	F       	650000	41	UNV     	CAS     	60	291	PUERTO MONTT    	420116	600000	0	0	487	0	109	1	16	NO	NO PAGA
858	M       	6020000	44	UNV     	CAS     	84	88	SANTIAGO        	618959	45417	0	1000000	752	0	1021	1	11	NO	PAGA
859	M       	881000	47	MED     	CAS     	128	88	SANTIAGO        	0	0	0	9810	840	28	1059	2	36	NO	PAGA
860	F       	500000	25	UNV     	CAS     	138	1	ARICA           	0	387038	0	138623	148	0	0	1	17	NO	PAGA
861	F       	7500000	39	TEC     	SOL     	27	226	CONCEPCION      	2695377	0	0	0	5533	0	74896	3	72	NO	NO PAGA
862	F       	465000	43	MED     	SOL     	152	89	SANTIAGO        	0	0	0	0	484	0	0	2	14	NO	NO PAGA
863	F       	3080000	49	MED     	VIU     	45	86	SANTIAGO        	0	0	0	0	0	0	215440	0	80	NO	NO PAGA
864	M       	800000	43	UNV     	CAS     	31	119	SANTIAGO        	0	137664	0	500000	156	1	511	1	39	NO	PAGA
865	M       	1200000	47	UNV     	SOL     	138	1	ARICA           	0	300000	0	667229	0	0	2762	1	57	SI	PAGA
866	F       	75000	45	TEC     	SOL     	16	85	SANTIAGO        	0	489990	0	0	0	47	0	0	54	SI	NO PAGA
867	M       	815000	46	MED     	CAS     	76	85	SANTIAGO        	0	995215	0	626517	5	0	628	1	31	NO	PAGA
868	M       	473000	29	UNV     	SOL     	102	100	SANTIAGO        	499803	217864	0	0	709	0	0	1	12	NO	PAGA
869	M       	770000	44	MED     	CAS     	29	89	SANTIAGO        	370509	626321	0	0	3040	9	0	2	9	NO	NO PAGA
870	F       	448000	64	TEC     	CAS     	21	16	ANTOFAGASTA     	0	400000	0	0	1225	0	0	1	6	NO	NO PAGA
871	F       	597000	47	MED     	CAS     	138	1	ARICA           	0	0	0	0	44	0	0	1	24	NO	PAGA
872	F       	630000	46	TEC     	CAS     	138	1	ARICA           	0	213792	0	500000	303	0	1528	1	23	NO	PAGA
873	F       	550000	39	UNV     	CAS     	48	88	SANTIAGO        	0	300000	0	0	310	0	0	1	19	NO	NO PAGA
874	F       	5300000	40	TEC     	SOL     	93	80	SANTIAGO        	0	1083890	0	0	1	0	0	1	8	NO	NO PAGA
875	F       	72200	43	TEC     	SOL     	90	89	SANTIAGO        	0	215340	0	447348	322	0	29843	1	51	SI	NO PAGA
876	F       	600000	42	MED     	CAS     	85	88	SANTIAGO        	0	19945	0	443145	192	0	452	1	23	NO	PAGA
877	M       	3086000	52	TEC     	CAS     	138	1	ARICA           	0	1724891	0	1937307	450	27	11609	2	80	NO	PAGA
878	M       	445000	50	TEC     	SOL     	138	1	ARICA           	0	448848	0	19910	316	0	6	3	14	NO	PAGA
879	M       	602000	55	TEC     	SEP     	53	80	SANTIAGO        	778619	233511	0	0	970	0	71	2	14	SI	PAGA
880	M       	2046000	53	UNV     		27	226	CONCEPCION      	0	2000000		742961	0	33	0	1	80	NO	PAGA
881	F       	7300000	39	TEC     	VIU     	80	110	SANTIAGO        	0	772645	0	216865	0	0	0	0	33	NO	NO PAGA
882	M       	90000	45	UNV     	CAS     	55	90	SANTIAGO        	1785949	1892830	0	0	2728	17	8199	1	29	NO	PAGA
883	F       	70000	59	MED     	SOL     	88	71	VLLA ALEMANA    	0	500000	0	0	2527	0	24	1	50	SI	NO PAGA
884	M       	800000	48	UNV     	CAS     	78	182	LINARES         	0	883111	0	0	335	0	0	1	32	NO	NO PAGA
885	F       	1852000	57	UNV     	SOL     	85	88	SANTIAGO        	0	0	0	0	349	0	0	1	80	NO	NO PAGA
886	M       	973000	33	UNV     	SOL     	144	105	SANTIAGO        	0	2100000	0	0	0	12	0	0	28	SI	NO PAGA
887	M       	1013000	30	TEC     	SOL     	13	16	ANTOFAGASTA     	0	421830	0	0	950	0	0	2	42	NO	NO PAGA
888	F       	600000	35	TEC     	CAS     	82	93	SANTIAGO        	650666	11825	0	0	1310	0	0	3	11	SI	NO PAGA
889	F       	80000	46	TEC     	SOL     	105	59	QUILLOTA        	0	0	0	0	40	0	0	1	50	SI	NO PAGA
890	M       	730000	45	TEC     	CAS     	138	1	ARICA           	0	300000	0	300000	0	0	1539	1	27	NO	PAGA
891	F       	750000	44	        	CAS     	138	1	ARICA           	1654119	309586	0	500000	2261	0	512	1	15	SI	PAGA
892	M       	46300	41	        	CAS     	55	90	SANTIAGO        	0	32704	0	177089	973	14	79	1	34	NO	PAGA
893	M       	1800000	39	MED     	CAS     	64	314	COYHAIQUE       	0	500000	0	1000000	5814	90	9953	2	50	NO	NO PAGA
894	F       	700000	56	TEC     	CAS     	90	85	SANTIAGO        	331627	60504	1809023	0	2049	0	0	3	8	NO	NO PAGA
895	M       	4600000	41	UNV     	CAS     	55	90	SANTIAGO        	1143805	350000	0	1553131	1223	0	1233	1	14	NO	PAGA
896	M       	50000	43	UNV     	CAS     	59	80	SANTIAGO        	0	183651	0	483046	340	20	493	1	47	NO	PAGA
897	F       	740000	50	TEC     	CAS     	84	80	SANTIAGO        	0	-490	0	0	139	0	0	1	29	SI	PAGA
898	M       	1500000	50	MED     	CAS     	84	88	SANTIAGO        	0	550000	0	268201	0	6	2	1	70	NO	PAGA
899	F       	650000	39	TEC     	CAS     	16	89	SANTIAGO        	0	250000	0	0	0	21	0	0	24	NO	NO PAGA
900	M       	2160000	47	UNV     	SOL     	138	1	ARICA           	0	0	0	763283	7465	7	272	2	55	NO	PAGA
901	M       	1400000	37	TEC     	CAS     	79	131	RANCAGUA        	987010	2000000	0	164296	1110	51	1693	1	41	NO	NO PAGA
902	M       	1981000	44	MED     	VIU     	90	121	SANTIAGO        	0	1250000	0	0	6784	58	1556	3	52	NO	NO PAGA
903	M       	450000	30	TEC     	CAS     	117	88	SANTIAGO        	0	178230	0	96094	316	0	88	1	15	NO	NO PAGA
904	F       	7000000	44	UNV     	CAS     	55	90	SANTIAGO        	2491711	158656	0	1147792	2888	0	1191	1	12	NO	PAGA
905	F       	50000	48	TEC     	SOL     	24	91	SANTIAGO        	0	33424	0	0	1839	6	23	3	6	SI	NO PAGA
906	F       	558000	55	UNV     	CAS     	27	226	CONCEPCION      	0	12309	0	300000	276	0	306	1	20	NO	PAGA
907	F       	600000	49	MED     	CAS     	62	292	PUERTO VARAS    	0	0	0	0	1	0	0	1	24	NO	NO PAGA
908	M       	1200000	51	UNV     	SOL     	138	1	ARICA           	1766770	0	0	0	1849	0	0	1	42	NO	PAGA
909	M       	740000	28	UNV     	CAS     	18	83	SANTIAGO        	0	800000	0	14413	1227	0	2	1	18	NO	PAGA
910	F       	63100	61	MED     	SOL     	101	87	SANTIAGO        	0	0	0	0	0	0	0	0	80	SI	NO PAGA
911	M       	1792000	52	UNV     	SOL     	27	226	CONCEPCION      	0	512171	0	380733	0	0	4	1	80	NO	PAGA
912	M       	500000	46	MED     	CAS     	151	226	CONCEPCION      	0	0	0	0	0	27	20	0	20	NO	NO PAGA
913	F       	94600	42	TEC     	SOL     	61	284	OSORNO          	0	1369191	0	166449	12	27	486	1	80	SI	NO PAGA
914	F       		42	TEC     	SOL     	67	193	CHILLAN         	0	0	0	94122	627	21	270	1	69	SI	NO PAGA
915	M       	527000	53	TEC     	CAS     	16	80	SANTIAGO        	0	16894	0	298488	427	0	66	2	17	NO	PAGA
916	M       	5000000	42	UNV     	SEP     	55	90	SANTIAGO        	0	650000	0	300000	253	2	17865	1	22	NO	PAGA
917	M       	500000	44	UNV     	CAS     	31	119	SANTIAGO        	0	250000	261121	0	167	0	567	1	18	SI	PAGA
918	F       	8350000	33	TEC     	SOL     	44	173	TALCA           	0	588030	0	17992	182	0	18	3	24	NO	NO PAGA
919	F       	4600000	32	TEC     	SOL     	12	13	CALAMA          	0	0	0	0	758	0	259	1	18	NO	NO PAGA
920	F       	4500000	36	MED     	VIU     	10	5	IQUIQUE         	0	0	0	0	2049	17	295	1	30	NO	NO PAGA
921	F       	1027000	28	TEC     	SOL     	47	70	QUILPUE         	0	195025	0	360398	327	0	311	1	49	SI	NO PAGA
922	M       	45000	40	UNV     	CAS     	55	90	SANTIAGO        	0	113170	0	1117531	131	0	942	1	26	NO	PAGA
923	M       	650000	39	TEC     	SEP     	76	45	PETORCA         	0	388697	0	246770	1	0	0	1	23	NO	NO PAGA
924	M       	1200000	36	UNV     	SEP     	90	89	SANTIAGO        	0	0	0	1000000	0	0	1018	0	60	NO	NO PAGA
925	M       	917000	45	UNV     	CAS     	30	94	SANTIAGO        	0	641793	0	22974	600	0	0	2	40	NO	PAGA
926	M       	730000	39	UNV     	CAS     	25	92	SANTIAGO        	0	0	0	108472	130	24	128	1	28	NO	NO PAGA
927	M       	73000	45	MED     	VIU     	55	90	SANTIAGO        	0	1314098	0	1483415	357	0	3411	2	62	NO	PAGA
928	M       	1579000	47	UNV     	SEP     	138	1	ARICA           	0	1222783	0	381827	122	0	70	1	80	NO	PAGA
929	F       	1100000	45	UNV     	CAS     	31	119	SANTIAGO        	0	250000	0	896381	583	0	19532	1	50	SI	PAGA
930	M       	700000	26	UNV     	CAS     	15	67	VINA DEL MAR    	796783	900983	0	0	888	0	0	1	12	NO	NO PAGA
931	M       	523000	48	MED     	CAS     	138	1	ARICA           	0	300000	0	1099926	16	0	1123	1	18	NO	PAGA
932	M       	1000000	51	MED     	SOL     	90	80	SANTIAGO        	0	2973477	0	0	3071	22	3170	2	20	NO	PAGA
933	M       	1792000	47	UNV     	CAS     	138	1	ARICA           	0	512171	0	380733	0	0	4	1	80	NO	PAGA
934	F       	814000	45	TEC     	CAS     	68	213	LOS ANGELES     	0	0	0	1500000	0	0	1531	0	41	NO	NO PAGA
935	M       	818000	48	UNV     	CAS     	138	1	ARICA           	0	0	0	34095	0	5	0	1	41	NO	PAGA
936	M       	800000	48	UNV     	SEP     	31	119	SANTIAGO        	0	437302	0	0	1048	0	0	2	30	SI	PAGA
937	M       	894000	28	MED     	SOL     	105	61	LA CALERA       	0	308947	0	0	52	0	162	1	42	NO	NO PAGA
938	M       	460000	49	UNV     	CAS     	138	1	ARICA           	499409	5562	0	340425	880	1	325	1	10	NO	PAGA
939	F       	614000	27	TEC     	SOL     	41	80	SANTIAGO        	0	500000	0	0	6	0	0	1	20	NO	NO PAGA
940	M       	528000	41	MED     	CAS     	37	87	SANTIAGO        	0	0	0	0	427	0	19344	1	17	NO	NO PAGA
941	M       	70700	48	UNV     	CAS     	55	90	SANTIAGO        	0	571828	0	4060523	497	0	17696	1	18	SI	PAGA
942	M       	1500000	36	TEC     	CAS     	74	272	VALDIVIA        	0	1125500	0	0	0	0	0	0	64	NO	NO PAGA
943	M       	547000	48	UNV     	CAS     	127	93	SANTIAGO        	0	892177	0	298710	432	0	305	1	13	SI	PAGA
944	M       	1241000	52	UNV     	CAS     	17	90	SANTIAGO        	0	36104	0	500000	1185	0	509	3	51	SI	PAGA
945	F       	68100	36	TEC     	SOL     	90	85	SANTIAGO        	0	1600000	0	0	0	44	4	0	80	SI	NO PAGA
946	M       	1136000	41	MED     	CAS     	52	85	SANTIAGO        	0	0	0	0	1442	0	4383	1	43	NO	NO PAGA
947	M       	900000	38	UNV     	CAS     	29	92	SANTIAGO        	0	250000	7110274	200000	184	0	7829	1	43	NO	NO PAGA
948	M       	633000	35	TEC     	CAS     	39	84	SANTIAGO        	0	73360	0	0	251	0	0	1	23	NO	NO PAGA
949	F       	1034000	33	UNV     	CAS     	27	226	CONCEPCION      	0	451702	0	221447	525	0	0	1	47	NO	PAGA
950	F       	1044000	41	UNV     	CAS     	73	85	SANTIAGO        	0	0	0	0	0	0	0	0	53	NO	NO PAGA
951	F       	6000000	32	TEC     	SOL     	97	326	PUNTA ARENAS    	571596	252825	0	99944	1306	1	93	1	5	NO	NO PAGA
952	M       	2500000	51	MED     	CAS     	13	16	ANTOFAGASTA     	0	500000	0	0	0	0	11759	0	80	NO	NO PAGA
953	F       	460000	24	TEC     	CAS     	122	284	OSORNO          	542597	250000	0	10698	610	0	22	1	11	NO	PAGA
954	M       	7400000	41	UNV     	CAS     	125	105	SANTIAGO        	0	189020	0	200000	65	0	204	1	19	SI	PAGA
955	M       	1800000	42	MED     	CAS     	138	1	ARICA           	3354043	500000	0	0	3694	0	2895	1	70	NO	PAGA
956	M       	9120000	41	UNV     	CAS     	32	93	SANTIAGO        	824267	358	0	600000	1290	0	617	1	12	NO	PAGA
957	M       	470000	51	MED     	CAS     	53	93	SANTIAGO        	0	250000	0	0	9	0	0	2	17	NO	NO PAGA
958	M       	1410000	44	TEC     	SEP     	45	80	SANTIAGO        	0	74335	0	864319	654	0	786	1	64	NO	NO PAGA
959	M       	75000	44	MED     	CAS     	55	90	SANTIAGO        	340346	37204	0	300000	647	0	226	1	14	NO	PAGA
960	F       	6500000	34	TEC     	VIU     	77	226	CONCEPCION      	0	1532559	0	309679	3249	0	422	1	38	NO	NO PAGA
961	M       	700000	50	UNV     	CAS     	138	1	ARICA           	0	165371	0	259524	178	11	0	1	27	NO	PAGA
962	M       	710000	40	UNV     	SOL     	43	70	QUILPUE         	0	202875	0	481363	515	0	2996	1	24	SI	NO PAGA
963	F       	60000	59	TEC     	SOL     	84	89	SANTIAGO        	0	0	0	0	152	30	173	1	74	SI	NO PAGA
964	F       	550000	61	MED     	VIU     	85	88	SANTIAGO        	0	1300000	0	0	79	0	0	1	9	NO	NO PAGA
965	F       	4380000	40	TEC     	SOL     	123	16	ANTOFAGASTA     	856499	-45651	0	349114	5320	50	0	1	7	NO	NO PAGA
966	M       	7340000	44	MED     	CAS     	55	90	SANTIAGO        	0	457222	0	309295	139	0	16	2	24	SI	PAGA
967	M       	630000	51	MED     	CAS     	138	1	ARICA           	0	701937	0	280166	0	0	7449	1	19	NO	PAGA
