GENERO,RENTA,EDAD,NIV_EDUC,E_CIVIL,COD_OFI,COD_COM,CIUDAD,Crédito_1,Crédito_2,Crédito_3,Crédito_4,Monto solicitado,Días de Mora,Monto Deuda Promedio,Número de meses inactivo,numero de cuotas,Aval,PAGA
1,582000.0,55.0,4,0,27,226.0,0,1415178,300000,0.0,0,1692.0,20,4217,1,7,0,1
1,800000.0,46.0,1,1,31,118.0,1,0,300000,0.0,800000,758.0,0,1006,1,33,1,1
0,1101000.0,47.0,4,1,71,326.0,29,1213865,587389,0.0,0,2566.0,24,2,2,30,0,0
1,734000.0,49.0,4,0,138,1.0,2,0,250000,0.0,297416,2406.0,3,24,2,6,0,1
1,5000000.0,38.0,1,1,90,92.0,1,0,0,0.0,0,1948.0,24,8900,1,5,0,1
1,657000.0,52.0,4,1,31,119.0,1,0,0,0.0,0,504.0,0,0,1,22,0,1
0,95000.0,59.0,2,0,14,22.0,47,0,800000,0.0,610575,1629.0,0,527,1,22,1,0
0,7730000.0,37.0,2,0,90,89.0,1,0,650000,0.0,0,0.0,0,359,0,32,0,0
1,1100000.0,30.0,2,1,90,92.0,1,0,285140,0.0,659560,1527.0,0,1731,2,40,0,1
1,4450000.0,44.0,-1,1,31,119.0,1,2073061,17561,0.0,1000000,2567.0,0,1021,1,15,1,1
1,460000.0,55.0,2,1,27,226.0,0,499409,5562,0.0,340425,880.0,1,325,1,10,0,1
0,852000.0,60.0,1,1,18,118.0,1,0,925728,0.0,0,579.0,0,0,1,34,1,0
1,1000000.0,34.0,2,0,22,1.0,2,0,63081,0.0,1317428,469.0,0,12497,2,46,0,0
0,596000.0,34.0,2,2,14,85.0,1,0,0,0.0,0,0.0,0,0,0,24,0,0
0,800000.0,48.0,4,1,31,119.0,1,1680895,89899,0.0,614591,3408.0,0,489,1,6,0,1
0,1500000.0,40.0,1,1,52,118.0,1,0,1207,0.0,300000,3034.0,0,306,3,45,1,1
0,51800.0,53.0,2,0,25,88.0,1,0,522938,0.0,496620,531.0,0,161,1,69,1,0
0,500000.0,47.0,1,1,103,115.0,1,0,210273,0.0,552842,0.0,6,0,1,18,1,1
0,6030000.0,36.0,2,3,21,502.0,18,0,1029809,2559888.0,86638,20.0,18,3182,1,53,0,0
1,1300000.0,52.0,4,0,90,86.0,1,0,0,0.0,0,3464.0,0,18618,2,31,0,1
1,2086000.0,53.0,4,0,98,88.0,1,0,550000,0.0,1192272,3085.0,0,7396,1,80,0,1
1,2210000.0,47.0,4,1,31,119.0,1,0,1937257,0.0,1416067,5497.0,0,21772,3,78,0,1
1,85100.0,45.0,1,1,92,88.0,1,0,315418,0.0,500000,367.0,0,509,1,42,0,1
1,1100000.0,49.0,4,0,155,88.0,1,0,900000,0.0,4352,816.0,0,515,1,46,0,1
1,6000000.0,43.0,1,1,31,119.0,1,0,600000,0.0,0,0.0,0,641,1,22,0,1
1,3000000.0,51.0,2,1,90,86.0,1,0,0,32178613.0,0,192.0,0,34889,1,80,0,0
0,5580000.0,35.0,2,3,61,284.0,20,0,368898,0.0,500000,1332.0,0,540,1,15,0,0
0,61600.0,50.0,2,0,67,193.0,15,0,0,0.0,0,0.0,0,0,0,24,1,0
0,445000.0,37.0,1,1,48,85.0,1,0,0,0.0,0,191.0,0,0,1,16,0,0
1,56300.0,45.0,4,2,55,90.0,1,0,0,0.0,0,378.0,27,0,1,64,0,1
1,1850000.0,49.0,4,0,155,88.0,1,0,2232903,0.0,0,277.0,43,20001,1,80,0,1
1,458000.0,35.0,4,1,122,93.0,1,0,250000,0.0,0,25.0,0,0,1,16,0,0
1,513000.0,45.0,4,1,73,89.0,1,537052,384512,0.0,700000,903.0,0,714,1,12,0,1
0,640000.0,48.0,4,1,31,119.0,1,0,2192,0.0,423892,1810.0,0,23521,2,8,0,1
0,8350000.0,37.0,2,0,104,80.0,1,0,500000,0.0,0,0.0,0,134,0,13,0,0
1,1652000.0,41.0,4,1,39,93.0,1,0,176876,0.0,1973851,3768.0,0,2836,2,62,1,1
0,1800000.0,34.0,1,1,90,88.0,1,0,1000000,0.0,0,53.0,74,10,1,80,0,0
0,702000.0,33.0,4,1,90,80.0,1,989156,500000,0.0,0,1131.0,0,848,1,14,0,0
1,7000000.0,38.0,4,1,35,106.0,1,0,106348,0.0,0,251.0,0,549,1,51,0,1
1,6000000.0,44.0,4,1,55,90.0,1,0,600000,0.0,0,0.0,0,3240,1,34,0,1
1,69000.0,54.0,1,1,55,90.0,1,0,500000,0.0,0,0.0,8,0,1,16,0,1
0,3000000.0,51.0,1,1,90,86.0,1,0,0,32178613.0,0,192.0,0,34889,1,80,0,0
0,71000.0,60.0,1,0,18,88.0,1,0,0,0.0,0,0.0,35,247,0,60,1,0
1,66700.0,53.0,1,1,30,85.0,1,0,1100000,0.0,832141,0.0,35,5512,1,80,0,1
1,1500000.0,55.0,4,0,138,1.0,2,0,499542,0.0,11862,982.0,0,19,2,66,0,1
1,3000000.0,39.0,1,1,90,16.0,9,0,800000,0.0,0,376.0,74,35173,1,80,0,0
1,1389000.0,36.0,-1,1,22,1.0,2,0,544079,0.0,902761,577.0,0,71,1,64,1,0
0,700000.0,32.0,2,1,31,119.0,1,423549,480004,0.0,0,546.0,15,0,1,19,0,0
1,55000.0,40.0,4,1,16,88.0,1,0,255409,0.0,533215,250.0,86,292,1,53,0,1
1,1200000.0,29.0,2,0,13,16.0,9,0,438043,0.0,0,1008.0,0,799,1,50,0,0
1,672000.0,50.0,2,1,95,316.0,10,0,250000,0.0,0,868.0,0,0,1,19,0,0
0,50000.0,47.0,2,0,18,85.0,1,0,0,0.0,0,1506.0,0,2596,1,60,1,0
1,58000.0,55.0,1,1,55,90.0,1,1182876,25564,0.0,0,2971.0,0,0,2,12,0,1
1,975000.0,47.0,1,1,72,504.0,23,0,8224,0.0,1000000,2790.0,0,1021,3,21,1,0
-1,1550000.0,37.0,2,1,52,86.0,1,0,1300000,0.0,0,0.0,46,0,0,80,0,0
0,444000.0,28.0,3,0,132,99.0,1,0,206506,0.0,0,664.0,0,0,3,12,0,0
0,62500.0,38.0,2,0,92,89.0,1,0,702482,0.0,0,1.0,26,0,1,51,1,0
0,750000.0,29.0,4,1,27,226.0,0,0,977756,0.0,0,15.0,0,0,1,28,1,1
1,81600.0,45.0,4,1,55,90.0,1,0,225384,830190.0,0,0.0,0,0,1,26,0,1
1,440000.0,49.0,4,1,84,85.0,1,0,5262,0.0,164158,242.0,0,0,1,16,0,1
1,4870000.0,41.0,1,1,55,90.0,1,0,1199479,0.0,1287673,1070.0,0,39930,2,80,0,1
1,600000.0,41.0,1,0,122,504.0,23,0,0,0.0,0,94.0,0,0,1,24,0,0
0,800000.0,34.0,2,0,62,292.0,22,0,800000,0.0,0,1113.0,0,0,1,29,0,0
0,78400.0,51.0,1,0,94,301.0,66,0,490482,0.0,0,0.0,14,12,0,80,1,0
1,489000.0,48.0,4,1,108,115.0,1,0,600000,0.0,0,686.0,0,0,3,13,0,1
1,70000.0,45.0,1,1,55,90.0,1,0,500845,1414360.0,450224,68.0,0,1989,1,23,0,1
0,8000000.0,34.0,2,2,116,131.0,5,0,600000,0.0,98638,0.0,0,20,0,12,0,0
1,867000.0,33.0,1,0,138,89.0,1,0,1050000,0.0,0,0.0,20,9779,0,33,1,0
1,50000.0,51.0,4,2,55,90.0,1,0,600000,0.0,0,121.0,0,5009,1,35,0,1
1,821000.0,40.0,1,1,15,66.0,43,0,800000,0.0,0,9.0,0,0,1,34,0,0
0,938000.0,36.0,1,1,88,67.0,7,0,563277,0.0,0,0.0,0,17,0,42,0,0
1,576000.0,55.0,4,0,132,99.0,1,0,300000,0.0,839468,13.0,0,3677,1,21,1,0
0,70000.0,40.0,2,0,86,49.0,45,0,400000,0.0,0,0.0,0,0,0,17,1,0
1,1500000.0,52.0,1,1,138,1.0,2,0,288749,0.0,2600000,11.0,0,2654,1,73,1,1
0,500000.0,26.0,4,0,83,88.0,1,0,0,0.0,202238,0.0,0,357,1,20,0,1
0,500000.0,49.0,1,3,77,227.0,39,0,913419,0.0,0,480.0,0,576,1,11,0,0
1,834000.0,49.0,0,2,19,115.0,1,0,600000,0.0,0,1080.0,3,0,1,31,0,1
0,70000.0,51.0,2,0,90,90.0,1,0,2000000,0.0,0,2220.0,1,21877,1,74,1,0
1,828000.0,55.0,4,0,32,89.0,1,0,400000,0.0,387613,149.0,0,446,1,38,0,1
1,90000.0,43.0,4,1,55,90.0,1,0,58281,0.0,270878,322.0,5,0,2,50,0,1
-1,892000.0,45.0,4,1,31,119.0,1,3013468,900000,0.0,509312,3245.0,0,1943,1,6,1,1
1,600000.0,23.0,2,0,90,97.0,1,0,285070,0.0,130936,0.0,0,16308,1,22,0,1
1,773000.0,55.0,1,0,144,86.0,1,0,1168253,0.0,1131438,1774.0,0,1610,3,21,0,1
1,6000000.0,44.0,4,1,108,86.0,1,0,749980,0.0,238881,1.0,0,0,1,34,0,1
1,710000.0,47.0,4,0,24,90.0,1,0,1215508,0.0,398202,290.0,0,22,1,17,0,1
0,650000.0,42.0,1,0,76,98.0,1,0,436714,0.0,0,61.0,0,0,1,22,0,0
0,6350000.0,31.0,2,1,10,5.0,14,1536004,750000,0.0,313092,1766.0,40,0,1,34,0,0
1,63000.0,42.0,4,1,55,90.0,1,0,77598,0.0,189822,649.0,11,191,1,34,0,1
0,962000.0,37.0,2,1,60,292.0,22,0,1200000,0.0,0,16.0,0,0,1,37,0,0
1,893000.0,52.0,4,0,138,1.0,2,0,1945800,0.0,0,132.0,0,0,1,26,0,1
0,2170000.0,43.0,1,1,92,117.0,1,0,0,0.0,0,337.0,0,2639,3,80,0,0
1,690000.0,59.0,4,0,86,49.0,45,997565,0,0.0,0,1186.0,0,0,1,16,0,0
1,8000000.0,42.0,1,1,52,91.0,1,0,348949,0.0,107896,341.0,0,255,1,20,0,1
0,1200000.0,45.0,4,1,24,85.0,1,911109,25272,0.0,400000,2968.0,0,475,2,31,1,1
1,2000000.0,34.0,4,0,77,227.0,39,0,1100137,0.0,3576394,0.0,0,906,0,80,0,0
0,637000.0,28.0,4,0,60,291.0,3,0,249367,0.0,250000,347.0,0,255,2,23,0,0
0,6800000.0,31.0,2,0,79,148.0,60,0,0,0.0,0,0.0,3,842,0,29,1,0
0,6140000.0,36.0,2,0,52,128.0,19,0,300000,0.0,1657036,7819.0,8,2855,1,80,0,0
1,630000.0,46.0,4,1,71,326.0,29,0,238008,0.0,0,11.0,0,0,1,23,0,0
0,533000.0,32.0,1,1,94,301.0,66,0,129859,0.0,300000,115.0,0,307,1,21,0,0
1,1500000.0,42.0,4,1,45,89.0,1,0,1700000,0.0,0,1423.0,27,2518,1,58,0,1
1,1230000.0,50.0,1,1,31,119.0,1,0,6741,0.0,0,2975.0,0,0,3,32,0,1
1,560000.0,49.0,4,0,45,84.0,1,0,400000,0.0,3432,183.0,0,4,1,19,1,1
1,54300.0,40.0,4,1,55,90.0,1,0,420247,0.0,400000,166.0,37,407,1,34,0,1
1,686000.0,43.0,4,1,132,105.0,1,0,300000,0.0,217189,1306.0,0,222,1,15,1,1
1,500000.0,50.0,4,1,31,119.0,1,0,2190,0.0,388543,236.0,0,2018,1,18,0,1
1,710000.0,40.0,2,1,43,70.0,36,0,202875,0.0,481363,515.0,0,2996,1,24,1,0
0,5500000.0,33.0,1,0,90,99.0,1,0,994295,0.0,703,415.0,0,651,1,19,0,0
1,7870000.0,41.0,4,1,55,90.0,1,791828,0,0.0,300000,855.0,0,304,1,21,0,1
1,797000.0,29.0,4,0,14,22.0,47,0,250000,0.0,152227,11.0,0,95,1,38,0,0
1,1000000.0,53.0,4,0,18,118.0,1,0,36054,0.0,400000,1346.0,0,0,2,37,0,1
1,700000.0,41.0,4,1,31,119.0,1,0,26246,1597377.0,0,459.0,0,477,1,24,0,1
0,5250000.0,30.0,1,3,76,80.0,1,0,137104,0.0,100000,120.0,0,102,1,19,0,0
1,1100000.0,54.0,1,3,138,1.0,2,0,153687,0.0,1500000,1133.0,0,2560,2,44,0,1
0,452000.0,30.0,2,1,84,80.0,1,0,165046,0.0,250000,138.0,0,255,2,17,0,1
1,1000000.0,47.0,4,1,18,93.0,1,0,800000,0.0,124713,1244.0,0,0,1,38,0,1
0,8000000.0,34.0,1,3,74,272.0,25,254925,593320,0.0,0,357.0,0,0,1,30,1,0
0,450000.0,41.0,1,1,90,98.0,1,0,0,0.0,0,0.0,10,0,0,18,0,0
0,1200000.0,53.0,4,1,45,88.0,1,0,1000000,0.0,764805,0.0,0,141,1,50,0,1
1,8280000.0,42.0,4,1,122,115.0,1,0,12265,0.0,86130,684.0,0,102,2,16,1,1
1,700000.0,27.0,2,1,13,80.0,1,0,0,0.0,0,1575.0,0,458,2,13,0,0
0,700000.0,59.0,2,1,90,67.0,7,0,1500000,0.0,0,0.0,0,8,0,13,0,0
0,800000.0,29.0,2,0,122,105.0,1,1502725,500000,0.0,0,3249.0,0,619,1,8,0,0
0,1139000.0,49.0,1,1,27,226.0,0,1323910,140172,0.0,1000000,1497.0,0,1022,1,42,0,0
0,1000000.0,50.0,4,0,139,88.0,1,0,0,0.0,0,0.0,0,0,0,50,0,0
1,800000.0,55.0,4,1,138,1.0,2,0,300000,0.0,1500000,0.0,0,1531,1,37,0,1
1,1039000.0,46.0,4,1,53,86.0,1,0,0,0.0,22394,0.0,0,23,0,52,0,0
1,70000.0,43.0,4,1,122,105.0,1,0,664771,0.0,1000000,298.0,0,1131,1,48,0,1
1,750000.0,49.0,4,1,138,1.0,2,0,549800,0.0,1809695,912.0,0,29553,3,29,0,1
0,5820000.0,34.0,2,1,16,91.0,1,0,550000,0.0,0,0.0,31,0,0,35,0,0
1,5000000.0,43.0,1,1,31,119.0,1,4060671,11633,0.0,703147,5010.0,0,483,1,62,0,1
0,58600.0,54.0,2,0,17,70.0,36,0,300000,9897570.0,461751,0.0,0,11202,0,21,1,0
1,734000.0,55.0,1,1,27,226.0,0,0,250000,0.0,297416,2406.0,3,24,2,6,0,1
1,869000.0,52.0,1,0,128,88.0,1,0,942081,0.0,0,0.0,57,16512,1,35,0,1
1,560000.0,27.0,0,0,67,105.0,1,0,240767,0.0,115040,221.0,0,0,1,20,0,1
0,5000000.0,37.0,2,0,73,86.0,1,0,430700,0.0,0,0.0,32,0,0,39,0,0
1,2500000.0,47.0,4,1,138,1.0,2,0,6810165,0.0,4489464,8213.0,53,7108,2,68,0,1
1,60000.0,42.0,4,1,55,90.0,1,0,748462,0.0,1000000,9436.0,0,54295,1,13,0,1
1,1066000.0,45.0,1,1,31,119.0,1,0,1150000,0.0,489074,10.0,0,558,1,42,0,1
1,590000.0,45.0,2,1,90,80.0,1,0,550000,0.0,0,420.0,13,3,1,19,0,0
1,5260000.0,44.0,4,1,55,90.0,1,3761330,981190,0.0,500000,5046.0,38,2200,2,20,0,1
0,75000.0,38.0,2,0,45,88.0,1,0,1497766,0.0,0,2.0,0,0,1,15,1,0
1,6000000.0,43.0,1,1,55,90.0,1,0,324477,0.0,1500000,928.0,23,4058,1,80,1,1
0,946000.0,50.0,4,1,31,119.0,1,1012868,880,0.0,401861,870.0,0,463,3,38,0,1
1,1296000.0,50.0,4,3,31,119.0,1,3308393,48878,0.0,1532139,5568.0,0,1825,3,10,0,1
1,530000.0,51.0,1,1,138,1.0,2,775305,200000,0.0,119492,1076.0,33,11378,1,11,0,1
1,1200000.0,47.0,4,1,138,1.0,2,2550608,229842,0.0,0,3193.0,0,510,1,29,1,1
0,600000.0,50.0,4,0,25,93.0,1,0,217052,0.0,31973,155.0,0,35,1,22,0,1
1,1680000.0,47.0,1,1,90,85.0,1,0,1300000,0.0,790,870.0,85,311,2,80,0,1
1,912000.0,54.0,4,1,122,97.0,1,0,600000,0.0,39585,317.0,0,40,1,40,0,1
1,624000.0,32.0,1,1,17,88.0,1,0,330643,0.0,0,223.0,23,2,2,22,0,0
1,1500000.0,45.0,1,1,123,88.0,1,0,508421,0.0,0,321.0,0,0,1,70,0,1
1,900000.0,40.0,2,1,10,5.0,14,0,149449,0.0,561638,384.0,0,536,1,42,1,0
1,1000000.0,37.0,1,1,90,85.0,1,0,0,0.0,0,90.0,23,0,1,50,0,0
1,1126000.0,48.0,4,1,138,1.0,2,0,700000,0.0,1500000,0.0,0,4037,1,50,1,1
0,4500000.0,41.0,2,0,103,98.0,1,0,600000,0.0,0,0.0,0,8307,0,12,0,0
0,1330000.0,51.0,1,1,27,226.0,0,0,614444,0.0,0,590.0,16,0,1,61,1,1
0,962000.0,37.0,4,2,60,292.0,22,0,1200000,0.0,0,16.0,0,0,1,37,0,0
1,1500000.0,42.0,2,1,45,89.0,1,0,1700000,0.0,0,1423.0,27,2518,1,58,0,1
0,4500000.0,33.0,2,0,105,59.0,38,0,611860,0.0,475174,516.0,0,396,1,24,0,0
0,80000.0,59.0,2,0,54,88.0,1,0,1499931,0.0,0,0.0,3,0,0,80,1,0
0,1400000.0,27.0,2,0,28,90.0,1,0,2625000,0.0,0,752.0,0,0,1,44,0,0
1,573000.0,53.0,2,0,27,226.0,0,0,600000,0.0,22740,574.0,0,449,1,17,0,1
1,1000000.0,37.0,4,1,84,90.0,1,0,582600,0.0,0,155.0,0,0,1,45,0,0
0,750000.0,40.0,2,1,60,291.0,3,0,1000000,0.0,0,0.0,0,160,0,28,0,0
1,800000.0,38.0,4,1,14,22.0,47,0,0,0.0,690464,0.0,0,705,0,40,1,0
0,44500.0,39.0,2,0,52,103.0,1,0,250000,0.0,0,438.0,0,0,1,14,1,0
1,44200.0,40.0,4,1,28,98.0,1,0,0,0.0,500000,1960.0,0,1179,3,56,0,1
0,64600.0,59.0,2,0,61,284.0,20,0,112937,0.0,0,319.0,0,1237,1,17,1,0
1,1200000.0,47.0,1,1,19,92.0,1,0,308970,0.0,1457711,985.0,0,15086,3,51,0,1
1,685000.0,51.0,4,1,82,108.0,1,0,164272,0.0,99401,114.0,0,1152,1,26,0,1
0,950000.0,49.0,1,1,138,1.0,2,1557289,131239,0.0,119677,1771.0,0,0,1,30,1,1
1,1200000.0,30.0,4,1,27,226.0,0,0,936344,0.0,931055,2175.0,38,662,3,39,1,1
1,4500000.0,41.0,4,1,55,90.0,1,0,600000,0.0,116476,1296.0,0,50,2,16,1,1
1,1000000.0,48.0,4,1,37,104.0,1,2606226,0,0.0,2409187,2955.0,0,2392,1,21,0,1
0,5100000.0,53.0,1,1,155,88.0,1,0,3000000,0.0,0,12.0,0,134861,1,80,0,0
1,1240000.0,50.0,4,1,125,88.0,1,0,315204,0.0,500000,3659.0,0,180,1,26,0,1
1,500000.0,54.0,2,0,27,226.0,0,806495,388749,0.0,0,845.0,0,9309,1,9,0,1
1,1700000.0,56.0,2,0,64,314.0,53,930378,1174132,0.0,0,11.0,0,0,2,80,0,0
0,60000.0,47.0,1,0,90,93.0,1,0,332828,0.0,39977,31.0,0,41,1,47,1,0
1,45500.0,42.0,4,1,125,81.0,1,0,1300000,0.0,1285589,18.0,11,1531,1,27,0,1
1,800000.0,50.0,1,1,79,148.0,60,931424,453278,0.0,0,1165.0,0,45,1,27,0,0
1,1500000.0,55.0,1,1,31,119.0,1,0,499542,0.0,11862,982.0,0,19,2,66,0,1
0,6380000.0,36.0,2,3,83,85.0,1,0,4555800,0.0,1858479,490.0,0,1840,1,18,0,0
0,5300000.0,37.0,1,3,90,90.0,1,1216623,250000,0.0,941404,1351.0,0,529,1,23,1,0
1,3000000.0,47.0,4,0,138,1.0,2,0,2699965,0.0,0,0.0,0,11105,1,80,0,1
1,1326000.0,51.0,1,1,144,101.0,1,0,28917,0.0,507536,1980.0,0,1417,3,47,0,1
1,650000.0,47.0,4,1,28,91.0,1,0,54158,0.0,377586,696.0,5,477,2,20,0,1
1,1700000.0,54.0,4,1,127,85.0,1,0,1319066,0.0,0,545.0,0,345,2,80,0,1
1,5600000.0,40.0,4,1,138,92.0,1,1868695,529409,0.0,388658,2154.0,0,395,1,42,0,1
1,54900.0,42.0,1,1,52,80.0,1,0,257494,0.0,300000,352.0,24,306,1,19,0,1
1,90000.0,49.0,4,1,55,90.0,1,74520,531789,0.0,400000,297.0,22,408,1,21,0,1
1,521000.0,52.0,1,1,76,103.0,1,0,-903,0.0,250000,255.0,0,255,1,19,0,1
1,828000.0,53.0,4,1,90,82.0,1,0,103820,0.0,212240,1559.0,0,409,2,26,0,1
0,637000.0,28.0,2,1,60,291.0,3,0,249367,0.0,250000,347.0,0,255,2,23,0,0
1,1346000.0,53.0,4,0,27,226.0,0,0,0,0.0,188111,0.0,0,3788,1,68,0,1
1,900000.0,50.0,4,0,127,88.0,1,0,481989,0.0,1522492,65.0,48,664,2,41,0,1
1,48000.0,45.0,4,1,55,90.0,1,2870174,1974971,0.0,3953636,4530.0,0,33039,1,80,0,1
1,1470000.0,45.0,4,1,54,93.0,1,0,800000,0.0,0,3379.0,0,18055,1,40,0,1
1,54000.0,42.0,4,1,55,90.0,1,627672,438373,0.0,6263399,2020.0,1,7473,2,45,0,1
0,50000.0,36.0,2,0,84,80.0,1,0,2271233,0.0,0,1419.0,0,0,3,80,1,0
1,600000.0,34.0,1,0,19,93.0,1,724207,341292,0.0,317968,1133.0,0,460,3,13,0,0
1,783000.0,55.0,1,1,127,85.0,1,0,856723,0.0,0,16.0,0,0,1,31,0,1
1,600000.0,44.0,4,0,104,93.0,1,0,0,0.0,113382,0.0,2,0,0,24,0,0
0,685000.0,55.0,4,1,69,85.0,1,1357901,-133581,0.0,1107684,2091.0,0,741,1,7,0,1
0,515000.0,41.0,1,1,51,88.0,1,0,0,0.0,0,0.0,0,15,0,21,0,0
0,1040000.0,40.0,4,1,138,1.0,2,1698150,1068187,0.0,495810,2857.0,0,506,2,24,0,1
1,1446000.0,40.0,2,1,62,298.0,70,0,944183,0.0,590603,28.0,60,367,1,63,1,0
0,870000.0,51.0,4,1,138,1.0,2,0,725788,0.0,300000,278.0,0,301,1,37,0,1
1,1200000.0,47.0,4,1,138,1.0,2,977518,517803,0.0,1000000,2005.0,33,931,2,40,0,1
0,5500000.0,38.0,2,2,82,93.0,1,0,0,0.0,0,139.0,12,0,1,40,0,0
0,950000.0,52.0,2,0,39,80.0,1,0,225683,0.0,800000,1639.0,0,11895,3,57,1,0
1,49000.0,55.0,1,1,55,90.0,1,0,249511,0.0,0,43.0,0,0,1,58,0,1
1,630000.0,46.0,1,1,31,119.0,1,0,701937,0.0,280166,0.0,0,7449,1,19,0,1
0,559000.0,53.0,4,0,73,93.0,1,0,-364,0.0,500000,438.0,0,510,3,18,1,1
1,80000.0,40.0,1,1,102,88.0,1,0,105404,0.0,800000,441.0,0,817,1,46,0,1
0,600000.0,45.0,1,1,74,92.0,1,0,1038608,0.0,521439,157.0,46,355,1,14,0,1
1,1691000.0,39.0,2,1,73,87.0,1,0,1807694,0.0,0,1263.0,113,33436,2,80,0,0
1,700000.0,52.0,1,1,138,1.0,2,0,210062,0.0,0,155.0,0,0,1,26,0,1
1,1184000.0,37.0,2,1,48,29.0,21,0,1120000,0.0,76728,0.0,35,78,0,48,0,0
1,650000.0,55.0,4,0,138,1.0,2,0,0,0.0,0,0.0,0,95,1,26,0,1
0,1142000.0,55.0,1,1,28,80.0,1,0,390000,0.0,0,270.0,0,3193,1,54,0,1
1,648000.0,52.0,4,1,10,5.0,14,0,300000,0.0,0,55.0,8,0,1,23,0,0
0,59700.0,46.0,2,0,53,115.0,1,0,630397,0.0,0,5.0,18,1,1,80,1,0
0,832000.0,38.0,2,1,51,88.0,1,0,200397,0.0,0,468.0,30,0,1,37,0,0
1,702000.0,47.0,4,1,138,86.0,1,0,279136,0.0,250000,717.0,0,255,1,21,0,1
0,1073000.0,59.0,1,1,55,93.0,1,0,1292403,0.0,0,46.0,15,107,1,41,0,0
1,1106000.0,35.0,4,1,98,122.0,16,0,649998,0.0,429782,0.0,11,395,0,49,1,0
1,771000.0,42.0,1,1,92,511.0,1,0,295978,0.0,500000,301.0,1,506,2,36,0,1
1,503000.0,62.0,2,0,56,131.0,5,0,900000,0.0,0,1003.0,4,0,1,11,0,0
1,450000.0,28.0,4,1,56,138.0,28,0,250000,0.0,0,0.0,0,102,0,16,0,0
1,852000.0,60.0,3,0,18,118.0,1,0,925728,0.0,0,579.0,0,0,1,34,1,0
1,4890000.0,40.0,4,1,102,90.0,1,0,508003,0.0,0,150.0,23,0,1,80,0,1
1,50000.0,43.0,4,1,55,90.0,1,3113511,807606,0.0,715292,5921.0,3,1550,2,16,0,1
1,500000.0,40.0,4,0,138,1.0,2,383380,0,0.0,0,467.0,0,0,1,16,0,1
0,1405000.0,47.0,1,1,72,504.0,23,0,934219,0.0,0,0.0,42,0,0,61,0,0
1,820000.0,51.0,1,1,124,253.0,17,0,1964918,0.0,459,3337.0,9,0,2,8,0,0
0,700000.0,57.0,1,0,34,88.0,1,0,412550,0.0,64967,194.0,0,30,1,24,0,0
0,799000.0,45.0,-1,1,40,67.0,7,2407432,600569,0.0,1366633,3349.0,0,1388,1,7,0,0
0,8030000.0,31.0,1,0,48,82.0,1,0,450000,0.0,0,17.0,0,0,1,19,0,0
0,51100.0,43.0,2,0,32,89.0,1,0,624224,0.0,150000,151.0,0,153,1,16,0,0
0,1004000.0,48.0,4,2,138,1.0,2,3615994,174661,0.0,1352747,3822.0,24,3015,1,12,1,1
1,81900.0,52.0,4,1,55,90.0,1,1220894,250000,0.0,0,1300.0,7,0,1,5,0,1
1,5000000.0,43.0,4,1,55,90.0,1,0,500000,0.0,141947,0.0,17,9776,1,23,0,1
1,7400000.0,38.0,4,1,28,86.0,1,0,29040,0.0,359260,454.0,0,368,1,45,0,1
1,450000.0,33.0,2,1,94,67.0,7,0,105513,0.0,218984,207.0,0,173,1,16,0,0
1,1370000.0,49.0,2,2,138,1.0,2,0,230259,0.0,0,684.0,0,436,3,62,0,1
0,507000.0,30.0,4,1,12,13.0,33,0,293845,0.0,482739,6.0,0,0,1,18,0,0
1,5000000.0,44.0,4,1,55,90.0,1,0,450000,0.0,299596,383.0,2,306,1,14,0,1
1,1600000.0,46.0,4,1,138,1.0,2,4381882,1400000,0.0,0,4984.0,36,219,1,39,0,1
1,525000.0,48.0,4,-1,148,90.0,1,0,201292,0.0,0,95.0,0,0,1,19,1,1
0,80000.0,39.0,1,0,83,89.0,1,0,69242,0.0,403209,515.0,24,364,1,37,1,0
1,85000.0,44.0,1,1,55,90.0,1,0,0,0.0,1000000,770.0,0,3562,1,48,1,1
0,800000.0,41.0,2,1,103,127.0,67,0,500000,0.0,0,0.0,20,0,0,35,0,0
1,5000000.0,42.0,4,1,55,90.0,1,0,989358,0.0,533799,64.0,13,624,2,46,0,1
1,702000.0,53.0,2,1,138,86.0,1,0,279136,0.0,250000,717.0,0,255,1,21,0,1
1,760000.0,52.0,4,0,90,106.0,1,810728,283738,0.0,0,2467.0,0,0,2,14,0,1
1,650000.0,53.0,1,0,27,226.0,0,673415,309777,0.0,0,940.0,42,0,1,17,0,1
0,8200000.0,38.0,2,0,105,61.0,65,0,250000,0.0,398399,0.0,0,358,0,48,0,0
1,5770000.0,45.0,4,1,31,119.0,1,0,250000,0.0,236581,0.0,0,208,1,59,1,1
1,670000.0,47.0,4,0,16,115.0,1,0,524752,0.0,760341,1037.0,13,774,2,17,0,1
0,45000.0,39.0,2,0,80,106.0,1,0,557715,0.0,0,92.0,0,0,1,15,0,0
0,1000000.0,55.0,4,1,27,226.0,0,0,0,0.0,500000,0.0,0,525,1,50,0,1
1,700000.0,41.0,2,0,66,253.0,17,0,0,0.0,0,213.0,17,0,1,26,0,0
1,894000.0,28.0,4,1,105,61.0,65,0,308947,0.0,0,52.0,0,162,1,42,0,0
1,560000.0,31.0,4,1,13,16.0,9,0,250000,0.0,0,378.0,18,474,1,19,0,0
