ID;GENERO;RENTA;EDAD;NIV_EDUC;E_CIVIL;COD_OFI;COD_COM;CIUDAD;Crédito_1;Crédito_2;Crédito_3;Crédito_4;Monto solicitado;Días de Mora;Monto Deuda Promedio;Número de meses inactivo;numero de cuotas;Aval;PAGA
762;F       ;700,000;48;MED     ;CAS     ;74;272;VALDIVIA        ;0;227,199;0;1,000,000;90;0;1,021;1;26;NO;NO PAGA
763;F       ;50,000;44;TEC     ;SOL     ;90;326;PUNTA ARENAS    ;0;0;0;0;1,199;4;30,182;1;29;SI;NO PAGA
764;M       ;508,000;32;TEC     ;CAS     ;15;66;VALPARAISO      ;0;400,000;0;0;164;14;102;1;17;NO;NO PAGA
765;M       ;777,000;47;UNV     ;CAS     ;90;94;SANTIAGO        ;0;764,505;0;0;198;0;0;1;32;NO;PAGA
766;M       ;1,380,000;45;UNV     ;CAS     ;31;119;SANTIAGO        ;0;29,024;0;1,000,000;1,259;47;2,913;2;57;NO;PAGA
767;F       ;880,000;50;MED     ;CAS     ;45;80;SANTIAGO        ;0;0;0;0;2,548;0;307;1;19;NO;NO PAGA
768;M       ;60,100;46;MED     ;CAS     ;92;88;SANTIAGO        ;0;3,650,000;0;0;0;20;0;1;80;NO;PAGA
769;M       ;600,000;52;MED     ;CAS     ;81;60;LA CRUZ         ;0;300,000;0;766,926;541;0;825;2;19;NO;NO PAGA
770;F       ;1,900,000;48;MED     ;CAS     ;56;135;MACHALI         ;1,555,879;450,062;0;719,865;5,286;0;5,054;3;62;SI;NO PAGA
771;M       ;;37;UNV     ;SOL     ;15;67;VINA DEL MAR    ;0;355,848;0;0;1;0;0;1;25;NO;NO PAGA
772;M       ;900,000;39;TEC     ;SOL     ;25;103;SANTIAGO        ;0;400,000;0;0;312;0;391;1;41;NO;NO PAGA
773;F       ;2,500,000;42;TEC     ;SOL     ;101;87;SANTIAGO        ;0;1,000,000;0;31,916;0;77;3,297;0;80;NO;NO PAGA
774;M       ;3,800,000;47;MED     ;CAS     ;59;88;SANTIAGO        ;0;1,619,963;0;0;123;0;0;1;80;NO;NO PAGA
775;M       ;500,000;43;MED     ;CAS     ;10;5;IQUIQUE         ;0;600,000;0;0;0;0;212;0;14;NO;NO PAGA
776;M       ;500,000;44;MED     ;CAS     ;138;1;ARICA           ;0;250,000;261,121;0;167;0;567;1;18;SI;PAGA
777;M       ;61,200;53;UNV     ;CAS     ;55;90;SANTIAGO        ;410,857;675,934;4,822,526;3,235,708;5,232;28;35,188;2;62;NO;PAGA
778;M       ;2,000,000;41;TEC     ;CAS     ;64;92;SANTIAGO        ;0;1,742,847;0;1,864,651;490;55;0;1;80;NO;NO PAGA
779;M       ;839,000;43;MED     ;CAS     ;47;67;VINA DEL MAR    ;0;500,000;0;0;425;0;21;2;37;SI;NO PAGA
780;F       ;5,770,000;40;TEC     ;VIU     ;24;105;SANTIAGO        ;0;694,336;0;0;111;0;0;1;39;NO;NO PAGA
781;F       ;5,000,000;35;TEC     ;SEP     ;90;5;IQUIQUE         ;132,728;170,748;0;897,628;486;0;10,816;1;22;NO;NO PAGA
782;F       ;1,500,000;57;TEC     ;CAS     ;90;90;SANTIAGO        ;0;111,556;0;5,971,717;664;0;6,095;1;69;NO;NO PAGA
783;F       ;55,800;41;TEC     ;SOL     ;90;93;SANTIAGO        ;0;537,583;0;0;28;0;0;1;24;SI;NO PAGA
784;M       ;2,000,000;41;MED     ;CAS     ;64;92;SANTIAGO        ;0;1,742,847;0;1,864,651;490;55;0;1;80;NO;NO PAGA
785;F       ;680,000;53;MED     ;CAS     ;95;316;AYSEN           ;0;0;0;0;334;0;689;1;24;NO;NO PAGA
786;M       ;600,000;33;TEC     ;CAS     ;32;105;SANTIAGO        ;0;249,000;0;462,509;1;0;1,565;1;22;NO;NO PAGA
787;M       ;1,672,000;43;MED     ;CAS     ;31;119;SANTIAGO        ;3,027,553;1,896,287;0;4,390,608;3,446;54;42,813;1;52;NO;PAGA
788;M       ;74,000;44;UNV     ;CAS     ;90;93;SANTIAGO        ;668,457;52,706;0;627,373;2,624;0;604;3;14;NO;PAGA
789;M       ;500,000;32;TEC     ;CAS     ;90;89;SANTIAGO        ;1,281,071;0;0;0;1,533;41;279;1;5;NO;NO PAGA
790;F       ;439,000;38;UNV     ;CAS     ;30;98;SANTIAGO        ;0;0;0;0;651;3;0;1;12;NO;NO PAGA
791;F       ;1,601,000;38;UNV     ;CAS     ;85;91;SANTIAGO        ;0;64,552;0;331,001;401;36;8,107;1;80;NO;NO PAGA
792;M       ;521,000;47;UNV     ;CAS     ;76;103;SANTIAGO        ;0;-903;0;250,000;255;0;255;1;19;NO;PAGA
793;F       ;818,000;49;MED     ;CAS     ;138;1;ARICA           ;812,869;62,090;0;485,200;1,734;9;433;2;24;NO;PAGA
794;M       ;450,000;37;MED     ;CAS     ;47;66;VALPARAISO      ;0;250,000;0;0;957;0;0;1;9;NO;NO PAGA
795;F       ;559,000;47;UNV     ;CAS     ;73;93;SANTIAGO        ;0;-364;0;500,000;438;0;510;3;18;SI;PAGA
796;M       ;557,000;35;UNV     ;CAS     ;90; ;                ;0;0;0;0;1,123;20;0;1;12;NO;NO PAGA
797;M       ;900,000;47;MED     ;CAS     ;138;1;ARICA           ;0;800,000;0;800,000;2,120;0;2,416;1;24;NO;PAGA
798;M       ;767,000;46;UNV     ;CAS     ;129;105;SANTIAGO        ;0;-64,000;0;246,352;904;19;729;2;30;NO;PAGA
799;F       ;600,000;50;UNV     ;SOL     ;138;1;ARICA           ;0;12,495;0;426,594;200;24;452;1;22;NO;PAGA
800;F       ;440,000;39;UNV     ;CAS     ;60;291;PUERTO MONTT    ;0;600,000;0;92,424;517;0;0;2;12;NO;NO PAGA
801;M       ;800,000;45;TEC     ;SOL     ;138;1;ARICA           ;0;288,012;0;0;6;0;308;1;38;SI;PAGA
802;F       ;7,500,000;31;TEC     ;VIU     ;82;104;SANTIAGO        ;1,379,626;339,194;0;250,000;2,058;0;35,249;1;8;NO;NO PAGA
803;M       ;72,000;45;MED     ;CAS     ;57;112;SANTIAGO        ;0;406,524;2,111,453;681,272;161;0;2,936;1;35;NO;PAGA
804;F       ;848,000;32;TEC     ;CAS     ;75;79;STO DOMINGO     ;0;250,000;0;0;0;0;0;0;40;NO;NO PAGA
805;M       ;1,400,000;38;MED     ;CAS     ;52;89;SANTIAGO        ;0;700,000;0;0;1,004;33;1;3;60;NO;NO PAGA
806;M       ;511,000;50;TEC     ;SOL     ;138;1;ARICA           ;0;123,885;0;142,686;0;2;552;1;20;NO;PAGA
807;F       ;1,620,000;50;BAS     ;CAS     ;138;88;SANTIAGO        ;0;1,250,000;0;0;0;48;0;0;80;SI;NO PAGA
808;F       ;4,920,000;32;TEC     ;SOL     ;57;81;SANTIAGO        ;0;962,381;0;900,000;140;36;303;1;19;SI;NO PAGA
809;M       ;700,000;51;UNV     ;CAS     ;138;1;ARICA           ;1,053,841;873,985;0;1,416,401;2,270;0;1,257;2;6;NO;PAGA
810;F       ;6,500,000;32;MED     ;CAS     ;15;66;VALPARAISO      ;1,119,922;42,300;0;407,675;1,520;0;416;1;15;NO;NO PAGA
811;M       ;60,400;40;UNV     ;CAS     ;55;90;SANTIAGO        ;1,046,135;48,582;0;0;1,444;0;0;1;15;NO;PAGA
812;F       ;96,300;36;MED     ;SOL     ;90;89;SANTIAGO        ;0;800,000;0;0;83;0;0;1;33;SI;NO PAGA
813;M       ;1,171,000;53;UNV     ;CAS     ;27;226;CONCEPCION      ;0;679,475;0;0;953;0;19,476;2;50;NO;PAGA
814;F       ;460,000;36;TEC     ;SOL     ;37;99;SANTIAGO        ;0;500,000;0;0;67;0;0;1;14;NO;NO PAGA
815;M       ;1,200,000;47;TEC     ;CAS     ;19;92;SANTIAGO        ;0;308,970;0;1,457,711;985;0;15,086;3;51;NO;PAGA
816;F       ;7,000,000;36;TEC     ;VIU     ;96;88;SANTIAGO        ;0;1,300,000;0;0;3,140;0;161;1;44;NO;NO PAGA
817;M       ;1,100,000;55;UNV     ;CAS     ;155;88;SANTIAGO        ;0;900,000;0;4,352;816;0;515;1;46;NO;PAGA
818;M       ;540,000;51;TEC     ;CAS     ;138;1;ARICA           ;0;498,910;0;103,769;1,569;0;0;2;6;NO;PAGA
819;F       ;80,000;58;TEC     ;SOL     ;23;167;MOLINA          ;0;98,346;0;0;462;1;241;3;14;SI;NO PAGA
820;F       ;53,200;60;MED     ;SOL     ;15;66;VALPARAISO      ;0;799,335;0;221,456;1,260;0;438;1;10;SI;NO PAGA
821;M       ;767,000;46;UNV     ;VIU     ;129;105;SANTIAGO        ;0;-64,000;0;246,352;904;19;729;2;30;NO;PAGA
822;F       ;714,000;44;TEC     ;CAS     ;90;5;IQUIQUE         ;0;0;0;0;69;26;0;1;28;NO;NO PAGA
823;M       ;77,000;54;UNV     ;CAS     ;39;80;SANTIAGO        ;712,270;600,000;0;400,000;900;0;361;1;16;SI;PAGA
824;M       ;850,000;50;TEC     ;CAS     ;92;105;SANTIAGO        ;0;108,441;0;432,209;1,184;0;472;2;31;SI;PAGA
825;M       ;73,000;40;MED     ;CAS     ;100;85;SANTIAGO        ;0;641,174;9,006,978;0;0;0;10,876;1;80;NO;PAGA
826;F       ;910,000;38;UNV     ;CAS     ;52;92;SANTIAGO        ;0;390,000;0;0;560;0;43;1;40;NO;NO PAGA
827;F       ;57,300;41;TEC     ;SOL     ;90;93;SANTIAGO        ;0;56,193;0;650,000;891;0;572;3;33;SI;NO PAGA
828;M       ;1,387,000;30;MED     ;SOL     ;104;88;SANTIAGO        ;0;500,000;0;0;3,184;47;10,434;2;38;NO;NO PAGA
829;M       ;1,600,000;43;UNV     ;CAS     ;76;88;SANTIAGO        ;0;748,651;0;0;85;0;0;1;80;NO;NO PAGA
830;M       ;1,100,000;52;MED     ;CAS     ;27;226;CONCEPCION      ;0;453,081;2,183,977;300,000;48;0;35,046;1;51;NO;PAGA
831;M       ;797,000;60;MED     ;CAS     ;149;108;SANTIAGO        ;0;300,000;0;181,933;0;0;186;0;37;NO;NO PAGA
832;M       ;700,000;46;MED     ;CAS     ;31;119;SANTIAGO        ;1,053,841;873,985;0;1,416,401;2,270;0;1,257;2;6;NO;PAGA
833;F       ;1,500,000;39;UNV     ;CAS     ;90;85;SANTIAGO        ;0;-78,103;0;921,362;1,542;0;938;3;60;NO;NO PAGA
834;F       ;950,000;55;UNV     ;SOL     ;27;226;CONCEPCION      ;1,557,289;131,239;0;119,677;1,771;0;0;1;30;SI;PAGA
835;M       ;64,000;54;UNV     ;CAS     ;31;119;SANTIAGO        ;578,464;978,178;0;1,000,000;629;0;8,035;2;13;SI;PAGA
836;F       ;47,300;41;TEC     ;SOL     ;28;93;SANTIAGO        ;0;800,000;4,710,750;0;482;13;5,338;1;49;SI;NO PAGA
837;M       ;58,200;40;MED     ;CAS     ;104;85;SANTIAGO        ;0;477,298;0;500,000;267;0;0;1;37;NO;PAGA
838;F       ;80,000;41;TEC     ;SOL     ;27;228;PENCO           ;0;500,000;0;0;295;0;159;1;13;SI;NO PAGA
839;M       ;1,691,000;39;UNV     ;CAS     ;73;87;SANTIAGO        ;0;1,807,694;0;0;1,263;113;33,436;2;80;NO;NO PAGA
840;M       ;600,000;40;UNV     ;CAS     ;27;226;CONCEPCION      ;0;271,097;0;0;454;0;0;1;20;NO;PAGA
841;F       ;2,880,000;44;MED     ;CAS     ;52;90;SANTIAGO        ;446,177;166,289;0;1,941,959;1,078;37;2;1;80;NO;NO PAGA
842;F       ;48,100;32;TEC     ;SOL     ;139;88;SANTIAGO        ;0;-23,383;0;300,000;345;0;306;1;48;SI;NO PAGA
843;M       ;1,474,000;44;MED     ;CAS     ;138;1;ARICA           ;0;26,223;0;812,605;2,338;0;16,887;2;51;NO;PAGA
844;M       ;1,270,000;47;MED     ;CAS     ;138;1;ARICA           ;1,029,967;1,200,000;0;320,358;144;0;3;1;42;NO;PAGA
845;M       ;6,800,000;30;UNV     ;CAS     ;55;90;SANTIAGO        ;0;238,233;0;250,000;11;13;228;1;37;SI;PAGA
846;M       ;735,000;52;UNV     ;SOL     ;52;80;SANTIAGO        ;0;800,000;0;25,024;1,941;0;0;2;10;NO;PAGA
847;F       ;1,217,000;29;UNV     ;CAS     ;49;81;SANTIAGO        ;3,233,150;350,000;2,931,032;0;3,402;0;0;1;26;NO;NO PAGA
848;F       ;89,200;62;TEC     ;SOL     ;90;90;SANTIAGO        ;0;800,000;0;0;56;0;0;1;42;SI;NO PAGA
849;F       ;2,100,000;54;MED     ;CAS     ;59;90;SANTIAGO        ;0;891,079;0;0;17;4;0;1;80;NO;NO PAGA
850;M       ;80,000;46;UNV     ;CAS     ;102;87;SANTIAGO        ;0;-1,638;0;300,000;198;6;315;1;54;SI;PAGA
851;M       ;700,000;41;TEC     ;CAS     ;66;253;TEMUCO          ;0;0;0;0;213;17;0;1;26;NO;NO PAGA
852;M       ;1,100,000;50;MED     ;CAS     ;90;92;SANTIAGO        ;0;285,140;0;659,560;1,527;0;1,731;2;40;NO;PAGA
853;M       ;1,600,000;40;MED     ;CAS     ;59;85;SANTIAGO        ;0;1,039,141;0;487,428;544;0;323;1;80;NO;PAGA
854;F       ;1,536,000;55;MED     ;CAS     ;39;84;SANTIAGO        ;0;347,816;0;320,337;2,108;0;289;3;72;NO;NO PAGA
855;M       ;2,420,000;59;TEC     ;CAS     ;60;291;PUERTO MONTT    ;0;39,924;0;2,500,000;4,874;0;25,640;1;80;NO;NO PAGA
856;M       ;8,150,000;43;UNV     ;CAS     ;83;105;SANTIAGO        ;0;-23,337;0;671,750;3,799;0;623;3;15;NO;PAGA
857;F       ;650,000;41;UNV     ;CAS     ;60;291;PUERTO MONTT    ;420,116;600,000;0;0;487;0;109;1;16;NO;NO PAGA
858;M       ;6,020,000;44;UNV     ;CAS     ;84;88;SANTIAGO        ;618,959;45,417;0;1,000,000;752;0;1,021;1;11;NO;PAGA
859;M       ;881,000;47;MED     ;CAS     ;128;88;SANTIAGO        ;0;0;0;9,810;840;28;1,059;2;36;NO;PAGA
860;F       ;500,000;25;UNV     ;CAS     ;138;1;ARICA           ;0;387,038;0;138,623;148;0;0;1;17;NO;PAGA
861;F       ;7,500,000;39;TEC     ;SOL     ;27;226;CONCEPCION      ;2,695,377;0;0;0;5,533;0;74,896;3;72;NO;NO PAGA
862;F       ;465,000;43;MED     ;SOL     ;152;89;SANTIAGO        ;0;0;0;0;484;0;0;2;14;NO;NO PAGA
863;F       ;3,080,000;49;MED     ;VIU     ;45;86;SANTIAGO        ;0;0;0;0;0;0;215,440;0;80;NO;NO PAGA
864;M       ;800,000;43;UNV     ;CAS     ;31;119;SANTIAGO        ;0;137,664;0;500,000;156;1;511;1;39;NO;PAGA
865;M       ;1,200,000;47;UNV     ;SOL     ;138;1;ARICA           ;0;300,000;0;667,229;0;0;2,762;1;57;SI;PAGA
866;F       ;75,000;45;TEC     ;SOL     ;16;85;SANTIAGO        ;0;489,990;0;0;0;47;0;0;54;SI;NO PAGA
867;M       ;815,000;46;MED     ;CAS     ;76;85;SANTIAGO        ;0;995,215;0;626,517;5;0;628;1;31;NO;PAGA
868;M       ;473,000;29;UNV     ;SOL     ;102;100;SANTIAGO        ;499,803;217,864;0;0;709;0;0;1;12;NO;PAGA
869;M       ;770,000;44;MED     ;CAS     ;29;89;SANTIAGO        ;370,509;626,321;0;0;3,040;9;0;2;9;NO;NO PAGA
870;F       ;448,000;64;TEC     ;CAS     ;21;16;ANTOFAGASTA     ;0;400,000;0;0;1,225;0;0;1;6;NO;NO PAGA
871;F       ;597,000;47;MED     ;CAS     ;138;1;ARICA           ;0;0;0;0;44;0;0;1;24;NO;PAGA
872;F       ;630,000;46;TEC     ;CAS     ;138;1;ARICA           ;0;213,792;0;500,000;303;0;1,528;1;23;NO;PAGA
873;F       ;550,000;39;UNV     ;CAS     ;48;88;SANTIAGO        ;0;300,000;0;0;310;0;0;1;19;NO;NO PAGA
874;F       ;5,300,000;40;TEC     ;SOL     ;93;80;SANTIAGO        ;0;1,083,890;0;0;1;0;0;1;8;NO;NO PAGA
875;F       ;72,200;43;TEC     ;SOL     ;90;89;SANTIAGO        ;0;215,340;0;447,348;322;0;29,843;1;51;SI;NO PAGA
876;F       ;600,000;42;MED     ;CAS     ;85;88;SANTIAGO        ;0;19,945;0;443,145;192;0;452;1;23;NO;PAGA
877;M       ;3,086,000;52;TEC     ;CAS     ;138;1;ARICA           ;0;1,724,891;0;1,937,307;450;27;11,609;2;80;NO;PAGA
878;M       ;445,000;50;TEC     ;SOL     ;138;1;ARICA           ;0;448,848;0;19,910;316;0;6;3;14;NO;PAGA
879;M       ;602,000;55;TEC     ;SEP     ;53;80;SANTIAGO        ;778,619;233,511;0;0;970;0;71;2;14;SI;PAGA
880;M       ;2,046,000;53;UNV     ;;27;226;CONCEPCION      ;0;2,000,000;;742,961;0;33;0;1;80;NO;PAGA
881;F       ;7,300,000;39;TEC     ;VIU     ;80;110;SANTIAGO        ;0;772,645;0;216,865;0;0;0;0;33;NO;NO PAGA
882;M       ;90,000;45;UNV     ;CAS     ;55;90;SANTIAGO        ;1,785,949;1,892,830;0;0;2,728;17;8,199;1;29;NO;PAGA
883;F       ;70,000;59;MED     ;SOL     ;88;71;VLLA ALEMANA    ;0;500,000;0;0;2,527;0;24;1;50;SI;NO PAGA
884;M       ;800,000;48;UNV     ;CAS     ;78;182;LINARES         ;0;883,111;0;0;335;0;0;1;32;NO;NO PAGA
885;F       ;1,852,000;57;UNV     ;SOL     ;85;88;SANTIAGO        ;0;0;0;0;349;0;0;1;80;NO;NO PAGA
886;M       ;973,000;33;UNV     ;SOL     ;144;105;SANTIAGO        ;0;2,100,000;0;0;0;12;0;0;28;SI;NO PAGA
887;M       ;1,013,000;30;TEC     ;SOL     ;13;16;ANTOFAGASTA     ;0;421,830;0;0;950;0;0;2;42;NO;NO PAGA
888;F       ;600,000;35;TEC     ;CAS     ;82;93;SANTIAGO        ;650,666;11,825;0;0;1,310;0;0;3;11;SI;NO PAGA
889;F       ;80,000;46;TEC     ;SOL     ;105;59;QUILLOTA        ;0;0;0;0;40;0;0;1;50;SI;NO PAGA
890;M       ;730,000;45;TEC     ;CAS     ;138;1;ARICA           ;0;300,000;0;300,000;0;0;1,539;1;27;NO;PAGA
891;F       ;750,000;44;        ;CAS     ;138;1;ARICA           ;1,654,119;309,586;0;500,000;2,261;0;512;1;15;SI;PAGA
892;M       ;46,300;41;        ;CAS     ;55;90;SANTIAGO        ;0;32,704;0;177,089;973;14;79;1;34;NO;PAGA
893;M       ;1,800,000;39;MED     ;CAS     ;64;314;COYHAIQUE       ;0;500,000;0;1,000,000;5,814;90;9,953;2;50;NO;NO PAGA
894;F       ;700,000;56;TEC     ;CAS     ;90;85;SANTIAGO        ;331,627;60,504;1,809,023;0;2,049;0;0;3;8;NO;NO PAGA
895;M       ;4,600,000;41;UNV     ;CAS     ;55;90;SANTIAGO        ;1,143,805;350,000;0;1,553,131;1,223;0;1,233;1;14;NO;PAGA
896;M       ;50,000;43;UNV     ;CAS     ;59;80;SANTIAGO        ;0;183,651;0;483,046;340;20;493;1;47;NO;PAGA
897;F       ;740,000;50;TEC     ;CAS     ;84;80;SANTIAGO        ;0;-490;0;0;139;0;0;1;29;SI;PAGA
898;M       ;1,500,000;50;MED     ;CAS     ;84;88;SANTIAGO        ;0;550,000;0;268,201;0;6;2;1;70;NO;PAGA
899;F       ;650,000;39;TEC     ;CAS     ;16;89;SANTIAGO        ;0;250,000;0;0;0;21;0;0;24;NO;NO PAGA
900;M       ;2,160,000;47;UNV     ;SOL     ;138;1;ARICA           ;0;0;0;763,283;7,465;7;272;2;55;NO;PAGA
901;M       ;1,400,000;37;TEC     ;CAS     ;79;131;RANCAGUA        ;987,010;2,000,000;0;164,296;1,110;51;1,693;1;41;NO;NO PAGA
902;M       ;1,981,000;44;MED     ;VIU     ;90;121;SANTIAGO        ;0;1,250,000;0;0;6,784;58;1,556;3;52;NO;NO PAGA
903;M       ;450,000;30;TEC     ;CAS     ;117;88;SANTIAGO        ;0;178,230;0;96,094;316;0;88;1;15;NO;NO PAGA
904;F       ;7,000,000;44;UNV     ;CAS     ;55;90;SANTIAGO        ;2,491,711;158,656;0;1,147,792;2,888;0;1,191;1;12;NO;PAGA
905;F       ;50,000;48;TEC     ;SOL     ;24;91;SANTIAGO        ;0;33,424;0;0;1,839;6;23;3;6;SI;NO PAGA
906;F       ;558,000;55;UNV     ;CAS     ;27;226;CONCEPCION      ;0;12,309;0;300,000;276;0;306;1;20;NO;PAGA
907;F       ;600,000;49;MED     ;CAS     ;62;292;PUERTO VARAS    ;0;0;0;0;1;0;0;1;24;NO;NO PAGA
908;M       ;1,200,000;51;UNV     ;SOL     ;138;1;ARICA           ;1,766,770;0;0;0;1,849;0;0;1;42;NO;PAGA
909;M       ;740,000;28;UNV     ;CAS     ;18;83;SANTIAGO        ;0;800,000;0;14,413;1,227;0;2;1;18;NO;PAGA
910;F       ;63,100;61;MED     ;SOL     ;101;87;SANTIAGO        ;0;0;0;0;0;0;0;0;80;SI;NO PAGA
911;M       ;1,792,000;52;UNV     ;SOL     ;27;226;CONCEPCION      ;0;512,171;0;380,733;0;0;4;1;80;NO;PAGA
912;M       ;500,000;46;MED     ;CAS     ;151;226;CONCEPCION      ;0;0;0;0;0;27;20;0;20;NO;NO PAGA
913;F       ;94,600;42;TEC     ;SOL     ;61;284;OSORNO          ;0;1,369,191;0;166,449;12;27;486;1;80;SI;NO PAGA
914;F       ;;42;TEC     ;SOL     ;67;193;CHILLAN         ;0;0;0;94,122;627;21;270;1;69;SI;NO PAGA
915;M       ;527,000;53;TEC     ;CAS     ;16;80;SANTIAGO        ;0;16,894;0;298,488;427;0;66;2;17;NO;PAGA
916;M       ;5,000,000;42;UNV     ;SEP     ;55;90;SANTIAGO        ;0;650,000;0;300,000;253;2;17,865;1;22;NO;PAGA
917;M       ;500,000;44;UNV     ;CAS     ;31;119;SANTIAGO        ;0;250,000;261,121;0;167;0;567;1;18;SI;PAGA
918;F       ;8,350,000;33;TEC     ;SOL     ;44;173;TALCA           ;0;588,030;0;17,992;182;0;18;3;24;NO;NO PAGA
919;F       ;4,600,000;32;TEC     ;SOL     ;12;13;CALAMA          ;0;0;0;0;758;0;259;1;18;NO;NO PAGA
920;F       ;4,500,000;36;MED     ;VIU     ;10;5;IQUIQUE         ;0;0;0;0;2,049;17;295;1;30;NO;NO PAGA
921;F       ;1,027,000;28;TEC     ;SOL     ;47;70;QUILPUE         ;0;195,025;0;360,398;327;0;311;1;49;SI;NO PAGA
922;M       ;45,000;40;UNV     ;CAS     ;55;90;SANTIAGO        ;0;113,170;0;1,117,531;131;0;942;1;26;NO;PAGA
923;M       ;650,000;39;TEC     ;SEP     ;76;45;PETORCA         ;0;388,697;0;246,770;1;0;0;1;23;NO;NO PAGA
924;M       ;1,200,000;36;UNV     ;SEP     ;90;89;SANTIAGO        ;0;0;0;1,000,000;0;0;1,018;0;60;NO;NO PAGA
925;M       ;917,000;45;UNV     ;CAS     ;30;94;SANTIAGO        ;0;641,793;0;22,974;600;0;0;2;40;NO;PAGA
926;M       ;730,000;39;UNV     ;CAS     ;25;92;SANTIAGO        ;0;0;0;108,472;130;24;128;1;28;NO;NO PAGA
927;M       ;73,000;45;MED     ;VIU     ;55;90;SANTIAGO        ;0;1,314,098;0;1,483,415;357;0;3,411;2;62;NO;PAGA
928;M       ;1,579,000;47;UNV     ;SEP     ;138;1;ARICA           ;0;1,222,783;0;381,827;122;0;70;1;80;NO;PAGA
929;F       ;1,100,000;45;UNV     ;CAS     ;31;119;SANTIAGO        ;0;250,000;0;896,381;583;0;19,532;1;50;SI;PAGA
930;M       ;700,000;26;UNV     ;CAS     ;15;67;VINA DEL MAR    ;796,783;900,983;0;0;888;0;0;1;12;NO;NO PAGA
931;M       ;523,000;48;MED     ;CAS     ;138;1;ARICA           ;0;300,000;0;1,099,926;16;0;1,123;1;18;NO;PAGA
932;M       ;1,000,000;51;MED     ;SOL     ;90;80;SANTIAGO        ;0;2,973,477;0;0;3,071;22;3,170;2;20;NO;PAGA
933;M       ;1,792,000;47;UNV     ;CAS     ;138;1;ARICA           ;0;512,171;0;380,733;0;0;4;1;80;NO;PAGA
934;F       ;814,000;45;TEC     ;CAS     ;68;213;LOS ANGELES     ;0;0;0;1,500,000;0;0;1,531;0;41;NO;NO PAGA
935;M       ;818,000;48;UNV     ;CAS     ;138;1;ARICA           ;0;0;0;34,095;0;5;0;1;41;NO;PAGA
936;M       ;800,000;48;UNV     ;SEP     ;31;119;SANTIAGO        ;0;437,302;0;0;1,048;0;0;2;30;SI;PAGA
937;M       ;894,000;28;MED     ;SOL     ;105;61;LA CALERA       ;0;308,947;0;0;52;0;162;1;42;NO;NO PAGA
938;M       ;460,000;49;UNV     ;CAS     ;138;1;ARICA           ;499,409;5,562;0;340,425;880;1;325;1;10;NO;PAGA
939;F       ;614,000;27;TEC     ;SOL     ;41;80;SANTIAGO        ;0;500,000;0;0;6;0;0;1;20;NO;NO PAGA
940;M       ;528,000;41;MED     ;CAS     ;37;87;SANTIAGO        ;0;0;0;0;427;0;19,344;1;17;NO;NO PAGA
941;M       ;70,700;48;UNV     ;CAS     ;55;90;SANTIAGO        ;0;571,828;0;4,060,523;497;0;17,696;1;18;SI;PAGA
942;M       ;1,500,000;36;TEC     ;CAS     ;74;272;VALDIVIA        ;0;1,125,500;0;0;0;0;0;0;64;NO;NO PAGA
943;M       ;547,000;48;UNV     ;CAS     ;127;93;SANTIAGO        ;0;892,177;0;298,710;432;0;305;1;13;SI;PAGA
944;M       ;1,241,000;52;UNV     ;CAS     ;17;90;SANTIAGO        ;0;36,104;0;500,000;1,185;0;509;3;51;SI;PAGA
945;F       ;68,100;36;TEC     ;SOL     ;90;85;SANTIAGO        ;0;1,600,000;0;0;0;44;4;0;80;SI;NO PAGA
946;M       ;1,136,000;41;MED     ;CAS     ;52;85;SANTIAGO        ;0;0;0;0;1,442;0;4,383;1;43;NO;NO PAGA
947;M       ;900,000;38;UNV     ;CAS     ;29;92;SANTIAGO        ;0;250,000;7,110,274;200,000;184;0;7,829;1;43;NO;NO PAGA
948;M       ;633,000;35;TEC     ;CAS     ;39;84;SANTIAGO        ;0;73,360;0;0;251;0;0;1;23;NO;NO PAGA
949;F       ;1,034,000;33;UNV     ;CAS     ;27;226;CONCEPCION      ;0;451,702;0;221,447;525;0;0;1;47;NO;PAGA
950;F       ;1,044,000;41;UNV     ;CAS     ;73;85;SANTIAGO        ;0;0;0;0;0;0;0;0;53;NO;NO PAGA
951;F       ;6,000,000;32;TEC     ;SOL     ;97;326;PUNTA ARENAS    ;571,596;252,825;0;99,944;1,306;1;93;1;5;NO;NO PAGA
952;M       ;2,500,000;51;MED     ;CAS     ;13;16;ANTOFAGASTA     ;0;500,000;0;0;0;0;11,759;0;80;NO;NO PAGA
953;F       ;460,000;24;TEC     ;CAS     ;122;284;OSORNO          ;542,597;250,000;0;10,698;610;0;22;1;11;NO;PAGA
954;M       ;7,400,000;41;UNV     ;CAS     ;125;105;SANTIAGO        ;0;189,020;0;200,000;65;0;204;1;19;SI;PAGA
955;M       ;1,800,000;42;MED     ;CAS     ;138;1;ARICA           ;3,354,043;500,000;0;0;3,694;0;2,895;1;70;NO;PAGA
956;M       ;9,120,000;41;UNV     ;CAS     ;32;93;SANTIAGO        ;824,267;358;0;600,000;1,290;0;617;1;12;NO;PAGA
957;M       ;470,000;51;MED     ;CAS     ;53;93;SANTIAGO        ;0;250,000;0;0;9;0;0;2;17;NO;NO PAGA
958;M       ;1,410,000;44;TEC     ;SEP     ;45;80;SANTIAGO        ;0;74,335;0;864,319;654;0;786;1;64;NO;NO PAGA
